,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:51:52.498
1,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:50:53.441
2,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:50:11.426
3,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:48:26.842
4,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:47:59.170
5,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:47:00.728
6,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:46:43.486
7,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:45:43.341
8,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.460905379221806,-0.932204625163269,2019-10-15 14:45:37.727
9,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:45:28.504
10,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.460905379221806,-0.932204625163269,2019-10-15 14:45:12.965
11,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:45:05.256
12,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:44:55.215
13,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:44:41.175
14,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:44:30.646
15,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:44:28.140
16,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.460905379221806,-0.932204625163269,2019-10-15 14:44:19.519
17,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:44:01.977
18,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:43:53.754
19,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:43:43.831
20,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:43:29.495
21,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.460905379221806,-0.932204625163269,2019-10-15 14:43:10.045
22,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:43:01.424
23,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.460905379221806,-0.932204625163269,2019-10-15 14:42:55.913
24,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:42:38.263
25,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:42:24.730
26,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:41:56.263
27,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:41:46.935
28,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:41:22.275
29,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.460905379221806,-0.932204625163269,2019-10-15 14:41:10.143
30,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:40:42.675
31,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:40:23.931
32,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46094269,-0.9321665,2019-10-15 14:40:09.991
33,80:58:f8:44:3a:5a,34,Desiree Cain,Systems Analyst,2.0,employee,0,51.46071774,-0.93239636,2019-10-15 14:38:22.516
34,80:58:f8:19:b5:54,38,Eric Thomas,Machine Learning Engineer,0.0,employee,0,51.46094269,-0.9321665,2019-10-17 16:51:31.518
35,80:58:f8:19:b5:54,38,Eric Thomas,Machine Learning Engineer,0.0,employee,0,51.46071774,-0.93239636,2019-10-17 16:51:04.331
36,80:58:f8:19:b5:54,38,Eric Thomas,Machine Learning Engineer,0.0,employee,0,51.46094269,-0.9321665,2019-10-17 16:50:59.720
37,80:58:f8:19:b5:54,38,Eric Thomas,Machine Learning Engineer,0.0,employee,0,51.46094269,-0.9321665,2019-10-17 16:50:18.003
38,80:58:f8:19:b5:54,38,Eric Thomas,Machine Learning Engineer,0.0,employee,0,51.46071774,-0.93239636,2019-10-17 16:50:09.184
39,80:58:f8:19:b5:54,38,Eric Thomas,Machine Learning Engineer,0.0,employee,0,51.46071774,-0.93239636,2019-10-17 16:49:51.635
