,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:59:31.120
1,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:58:14.906
2,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:57:46.225
3,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:57:23.059
4,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:56:53.278
5,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.460769996148635,-0.9322391290186878,2019-10-18 12:56:47.558
6,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:56:21.684
7,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46058185355017,-0.932376761119638,2019-10-18 12:55:51.402
8,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:55:48.290
9,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:54:32.186
10,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:54:18.735
11,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:53:35.717
12,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46076457496488,-0.9322406465728976,2019-10-18 12:53:00.616
13,80:58:f8:92:62:01,35,Matthew Smith,Truck Driver,0.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:52:58.412
