,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,80:58:f8:61:31:d0,4,Howard Anderson,,,visitor,0,51.46068384961772,-0.9323668416665158,2020-01-21 10:13:39.411
1,80:58:f8:61:31:d0,4,Howard Anderson,,,visitor,0,51.46068384961772,-0.9323668416665158,2020-01-21 10:13:29.281
2,80:58:f8:61:31:d0,4,Howard Anderson,,,visitor,0,51.460639906421726,-0.932426324292117,2020-01-21 10:13:19.147
3,80:58:f8:61:31:d0,4,Howard Anderson,,,visitor,0,51.46068384961772,-0.9323668416665158,2020-01-21 10:13:08.925
4,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:11:18.981
5,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:07:24.864
6,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094843228214,-0.9321863722060768,2019-10-15 15:06:13.584
7,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 15:05:46.018
8,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.4607970625514,-0.9321873711992807,2019-10-15 15:05:28.067
9,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:05:03.997
10,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:04:58.588
11,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:04:48.959
12,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:04:31.617
13,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:04:22.995
14,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094843228214,-0.9321863722060768,2019-10-15 15:04:15.274
15,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.460937055698736,-0.9321862370675436,2019-10-15 15:04:09.961
16,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 15:03:56.726
17,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.4607970625514,-0.9321873711992807,2019-10-15 15:03:40.582
18,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094843228214,-0.9321863722060768,2019-10-15 15:03:28.849
19,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 15:03:16.128
20,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.4607970625514,-0.9321873711992807,2019-10-15 15:03:04.101
21,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46093608736094,-0.9321863487860244,2019-10-15 15:02:30.505
22,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094843228214,-0.9321863722060768,2019-10-15 15:02:22.782
23,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 15:02:16.566
24,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.460937055698736,-0.9321862370675436,2019-10-15 15:02:04.440
25,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 15:01:42.474
26,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:01:36.257
27,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 15:00:48.531
28,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 15:00:07.217
29,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46094952,-0.93218625,2019-10-15 14:59:53.776
30,f4:f5:24:01:21:78,27,Lori Brandt,Account Executive,2.0,employee,0,51.46080495,-0.9321861,2019-10-15 14:59:38.536
31,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 09:17:01.716
32,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 09:10:51.962
33,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 09:09:22.965
34,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 09:06:02.124
35,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 09:01:34.289
36,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 09:00:19.517
37,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 08:58:40.192
38,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 08:57:45.760
39,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 08:57:08.573
40,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 08:56:50.131
41,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 08:56:10.840
42,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 08:55:50.998
43,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46088585882045,-0.9324561707965416,2019-10-14 08:55:18.230
44,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46053449986774,-0.9322970948983352,2019-10-14 08:55:08.612
45,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044570247082,-0.9322993957757004,2019-10-14 08:54:59.687
46,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46053386614398,-0.9323142500945386,2019-10-14 08:54:48.963
47,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46053449986774,-0.9322970948983352,2019-10-14 08:54:38.435
48,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 08:54:24.807
49,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46044376,-0.93227792,2019-10-14 08:54:17.591
50,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46053449986774,-0.9322970948983352,2019-10-14 08:54:08.874
51,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 08:53:54.338
52,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46053386614398,-0.9323142500945386,2019-10-14 08:53:23.572
53,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 08:53:19.460
54,80:58:f8:45:63:5f,29,Michael Guzman,Database Administrator,1.0,employee,0,51.46093752,-0.93238226,2019-10-14 08:53:05.831
